period,lifeform,aphiaID,imaging_density,edna_density,difference,,,,,
2021-08,Undefined,162961,0.000,0.000,0.000,,,,,
2021-08,Undefined,178510,0.000,0.000,0.000,,,,,
2021-08,Undefined,178593,0.000,0.000,0.000,,,,,
2021-08,Undefined,178973,0.000,0.000,0.000,,,,,
2021-08,Undefined,196217,0.000,0.000,0.000,,,,,
2021-08,Undefined,216533,0.000,0.000,0.000,,,,,
2021-08,Undefined,231748,0.000,0.000,0.000,,,,,
2021-08,Undefined,231749,0.000,0.000,0.000,,,,,
2021-08,Undefined,233820,0.000,0.000,0.000,,,,,
2021-08,Undefined,235154,0.000,0.000,0.000,,,,,
2021-08,Undefined,246590,0.000,0.000,0.000,,,,,
2021-08,Undefined,265044,0.000,0.000,0.000,,,,,
2021-08,Undefined,291416,0.000,0.000,0.000,,,,,
2021-08,Undefined,341321,0.000,0.000,0.000,,,,,
2021-08,Undefined,341352,0.000,0.000,0.000,,,,,
2021-08,Undefined,341616,0.000,0.000,0.000,,,,,
2021-08,Undefined,345462,0.000,0.000,0.000,,,,,
2021-08,Undefined,345489,0.000,0.000,0.000,,,,,
2021-08,Undefined,345509,0.000,0.000,0.000,,,,,
2021-08,Undefined,345847,0.000,0.000,0.000,,,,,
2021-08,Undefined,367299,0.000,0.000,0.000,,,,,
2021-08,Undefined,368684,0.000,0.000,0.000,,,,,
2021-08,Undefined,368694,0.000,0.000,0.000,,,,,
2021-08,Undefined,368762,0.000,0.000,0.000,,,,,
2021-08,Undefined,368876,0.000,0.000,0.000,,,,,
2021-08,Undefined,368882,0.000,0.000,0.000,,,,,
2021-08,Undefined,376683,0.000,0.000,0.000,,,,,
2021-08,Undefined,382213,0.000,0.000,0.000,,,,,
2021-08,Undefined,389215,0.000,0.000,0.000,,,,,
2021-08,Undefined,394981,0.000,0.000,0.000,,,,,
2021-08,Undefined,413700,0.000,0.000,0.000,,,,,
2021-08,Undefined,414856,0.000,0.000,0.000,,,,,
2021-08,Undefined,415489,0.000,0.000,0.000,,,,,
2021-08,Undefined,422893,0.000,0.000,0.000,,,,,
2021-08,Undefined,422894,0.000,0.000,0.000,,,,,
2021-08,Undefined,425511,0.000,0.000,0.000,,,,,
2021-08,Undefined,493886,0.000,0.000,0.000,,,,,
2021-08,Undefined,549219,0.000,0.000,0.000,,,,,
2021-08,Undefined,562667,0.000,0.000,0.000,,,,,
2021-08,Undefined,562786,0.000,0.000,0.000,,,,,
2021-08,Undefined,573995,0.000,0.000,0.000,,,,,
2021-08,Undefined,582193,0.000,0.000,0.000,,,,,
2021-08,Undefined,590469,0.000,0.000,0.000,,,,,
2021-08,Undefined,591134,0.000,0.000,0.000,,,,,
2021-08,Undefined,601129,0.000,0.000,0.000,,,,,
2021-08,Undefined,601384,0.000,0.000,0.000,,,,,
2021-08,Undefined,601409,0.000,0.000,0.000,,,,,
2021-08,Undefined,603281,0.000,0.000,0.000,,,,,
2021-08,Undefined,606128,0.000,0.000,0.000,,,,,
2021-08,Undefined,612111,0.000,0.000,0.000,,,,,
2021-08,Undefined,707585,0.000,0.000,0.000,,,,,
2021-08,Undefined,707630,0.000,0.000,0.000,,,,,
2021-08,Undefined,758928,0.000,0.000,0.000,,,,,
2021-08,Undefined,761359,0.000,0.000,0.000,,,,,
2021-08,Undefined,834679,0.000,0.000,0.000,,,,,
2021-08,Undefined,834682,0.000,0.000,0.000,,,,,
2021-08,Undefined,834870,0.000,0.000,0.000,,,,,
2021-08,Undefined,872102,0.000,0.000,0.000,,,,,
2021-08,Undefined,880517,0.000,0.000,0.000,,,,,
2021-08,Undefined,886280,0.000,0.000,0.000,,,,,
2021-08,Undefined,886419,0.000,0.000,0.000,,,,,
2021-08,Undefined,886443,0.000,0.000,0.000,,,,,
2021-08,Undefined,932337,0.000,0.000,0.000,,,,,
2021-08,Undefined,1039993,0.000,0.000,0.000,,,,,
2021-08,Undefined,1060956,0.000,0.000,0.000,,,,,
2021-08,Undefined,1307208,0.000,0.000,0.000,,,,,
2021-08,Undefined,1308659,0.000,0.000,0.000,,,,,
2021-08,Undefined,1355734,0.000,0.000,0.000,,,,,
2021-08,Undefined,1361129,0.000,0.000,0.000,,,,,
2021-08,Undefined,1361130,0.000,0.000,0.000,,,,,
2021-08,Undefined,1486549,0.000,0.000,0.000,,,,,
2021-08,Undefined,1487396,0.000,0.000,0.000,,,,,
2021-08,Undefined,1492698,0.000,0.000,0.000,,,,,
2021-08,Undefined,1648980,0.000,0.000,0.000,,,,,
2021-08,Undefined,1731732,0.000,0.000,0.000,,,,,
2021-08,Undefined,577498,0.000,0.000,0.000,,,,,
2021-08,Undefined,146,0.000,0.000,0.000,,,,,
2021-08,Undefined,915,0.000,0.000,0.000,,,,,
2021-08,Undefined,1385,0.000,0.000,0.000,,,,,
2021-08,Undefined,1403,0.000,0.000,0.000,,,,,
2021-08,Undefined,2118,0.000,0.000,0.000,,,,,
2021-08,Undefined,13574,0.000,0.000,0.000,,,,,
2021-08,Undefined,14262,0.000,0.000,0.000,,,,,
2021-08,Undefined,101060,0.000,0.000,0.000,,,,,
2021-08,Undefined,102438,0.000,0.000,0.000,,,,,
2021-08,Undefined,103339,0.000,0.000,0.000,,,,,
2021-08,Undefined,105623,0.000,0.000,0.000,,,,,
2021-08,Undefined,106286,0.000,0.000,0.000,,,,,
2021-08,Undefined,109426,0.000,0.000,0.000,,,,,
2021-08,Undefined,111020,0.000,0.000,0.000,,,,,
2021-08,Undefined,115163,0.000,0.000,0.000,,,,,
2021-08,Undefined,115352,0.000,0.000,0.000,,,,,
2021-08,Undefined,118085,0.000,0.000,0.000,,,,,
2021-08,Undefined,118100,0.000,0.000,0.000,,,,,
2021-08,Undefined,123208,0.000,0.000,0.000,,,,,
2021-08,Undefined,130839,0.000,0.000,0.000,,,,,
2021-08,Undefined,134919,0.000,0.000,0.000,,,,,
2021-08,Undefined,135226,0.000,0.000,0.000,,,,,
2021-08,Undefined,135525,0.000,0.000,0.000,,,,,
2021-08,Undefined,135531,0.000,0.000,0.000,,,,,
2021-08,Undefined,138341,0.000,0.000,0.000,,,,,
2021-08,Undefined,138474,0.000,0.000,0.000,,,,,
2021-08,Undefined,140737,0.000,0.000,0.000,,,,,
2021-08,Undefined,143725,0.000,0.000,0.000,,,,,
2021-08,Undefined,146612,0.000,0.000,0.000,,,,,
2021-08,Undefined,146664,0.000,0.000,0.000,,,,,
2021-08,Undefined,146665,0.000,0.000,0.000,,,,,
2021-08,Undefined,147240,0.000,0.000,0.000,,,,,
2021-08,Undefined,157237,0.000,0.000,0.000,,,,,
2021-08,Undefined,158503,0.000,0.000,0.000,,,,,
2021-08,Undefined,162985,0.000,0.000,0.000,,,,,
2021-08,Undefined,163174,0.000,0.000,0.000,,,,,
2021-08,Undefined,163556,0.000,0.000,0.000,,,,,
2021-08,Undefined,163609,0.000,0.000,0.000,,,,,
2021-08,Undefined,178375,0.000,0.000,0.000,,,,,
2021-08,Undefined,182702,0.000,0.000,0.000,,,,,
2021-08,Undefined,231792,0.000,0.000,0.000,,,,,
2021-08,Undefined,231813,0.000,0.000,0.000,,,,,
2021-08,Undefined,232813,0.000,0.000,0.000,,,,,
2021-08,Undefined,234036,0.000,0.000,0.000,,,,,
2021-08,Undefined,234099,0.000,0.000,0.000,,,,,
2021-08,Undefined,334421,0.000,0.000,0.000,,,,,
2021-08,Undefined,341310,0.000,0.000,0.000,,,,,
2021-08,Undefined,341355,0.000,0.000,0.000,,,,,
2021-08,Undefined,345459,0.000,0.000,0.000,,,,,
2021-08,Undefined,348013,0.000,0.000,0.000,,,,,
2021-08,Undefined,360352,0.000,0.000,0.000,,,,,
2021-08,Undefined,368670,0.000,0.000,0.000,,,,,
2021-08,Undefined,368887,0.000,0.000,0.000,,,,,
2021-08,Undefined,414714,0.000,0.000,0.000,,,,,
2021-08,Undefined,414839,0.000,0.000,0.000,,,,,
2021-08,Undefined,414889,0.000,0.000,0.000,,,,,
2021-08,Undefined,425465,0.000,0.000,0.000,,,,,
2021-08,Undefined,428538,0.000,0.000,0.000,,,,,
2021-08,Undefined,484258,0.000,0.000,0.000,,,,,
2021-08,Undefined,494184,0.000,0.000,0.000,,,,,
2021-08,Undefined,558965,0.000,0.000,0.000,,,,,
2021-08,Undefined,562793,0.000,0.000,0.000,,,,,
2021-08,Undefined,562854,0.000,0.000,0.000,,,,,
2021-08,Undefined,582189,0.000,0.000,0.000,,,,,
2021-08,Undefined,582871,0.000,0.000,0.000,,,,,
2021-08,Undefined,595084,0.000,0.000,0.000,,,,,
2021-08,Undefined,596330,0.000,0.000,0.000,,,,,
2021-08,Undefined,599617,0.000,0.000,0.000,,,,,
2021-08,Undefined,599619,0.000,0.000,0.000,,,,,
2021-08,Undefined,603335,0.000,0.000,0.000,,,,,
2021-08,Undefined,623450,0.000,0.000,0.000,,,,,
2021-08,Undefined,724313,0.000,0.000,0.000,,,,,
2021-08,Undefined,732811,0.000,0.000,0.000,,,,,
2021-08,Undefined,732815,0.000,0.000,0.000,,,,,
2021-08,Undefined,761374,0.000,0.000,0.000,,,,,
2021-08,Undefined,836362,0.000,0.000,0.000,,,,,
2021-08,Undefined,837989,0.000,0.000,0.000,,,,,
2021-08,Undefined,841336,0.000,0.000,0.000,,,,,
2021-08,Undefined,886282,0.000,0.000,0.000,,,,,
2021-08,Undefined,963740,0.000,0.000,0.000,,,,,
2021-08,Undefined,1030588,0.000,0.000,0.000,,,,,
2021-08,Undefined,1057430,0.000,0.000,0.000,,,,,
2021-08,Undefined,1359382,0.000,0.000,0.000,,,,,
2021-08,Undefined,1369369,0.000,0.000,0.000,,,,,
2021-08,Undefined,1736990,0.000,0.000,0.000,,,,,
2021-08,Undefined,1737147,0.000,0.000,0.000,,,,,
2021-08,Undefined,1737334,0.000,0.000,0.000,,,,,
2021-08,Undefined,1748110,0.000,0.000,0.000,,,,,
2021-08,Undefined,137288,0.000,0.000,0.000,,,,,
2021-08,Undefined,146178,0.000,0.000,0.000,,,,,
2021-08,Undefined,872101,0.000,0.000,0.000,,,,,
2021-08,Undefined,845,0.000,0.000,0.000,,,,,
2021-08,Undefined,2847,0.000,0.000,0.000,,,,,
2021-08,Undefined,101212,0.000,0.000,0.000,,,,,
2021-08,Undefined,101350,0.000,0.000,0.000,,,,,
2021-08,Undefined,104081,0.000,0.000,0.000,,,,,
2021-08,Undefined,106317,0.000,0.000,0.000,,,,,
2021-08,Undefined,106324,0.000,0.000,0.000,,,,,
2021-08,Undefined,110829,0.000,0.000,0.000,,,,,
2021-08,Undefined,130988,0.000,0.000,0.000,,,,,
2021-08,Undefined,135036,0.000,0.000,0.000,,,,,
2021-08,Undefined,136901,0.000,0.000,0.000,,,,,
2021-08,Undefined,143723,0.000,0.000,0.000,,,,,
2021-08,Undefined,147481,0.000,0.000,0.000,,,,,
2021-08,Undefined,148962,0.000,0.000,0.000,,,,,
2021-08,Undefined,149036,0.000,0.000,0.000,,,,,
2021-08,Undefined,160546,0.000,0.000,0.000,,,,,
2021-08,Undefined,162748,0.000,0.000,0.000,,,,,
2021-08,Undefined,162949,0.000,0.000,0.000,,,,,
2021-08,Undefined,178544,0.000,0.000,0.000,,,,,
2021-08,Undefined,216498,0.000,0.000,0.000,,,,,
2021-08,Undefined,231814,0.000,0.000,0.000,,,,,
2021-08,Undefined,245258,0.000,0.000,0.000,,,,,
2021-08,Undefined,246828,0.000,0.000,0.000,,,,,
2021-08,Undefined,345487,0.000,0.000,0.000,,,,,
2021-08,Undefined,345835,0.000,0.000,0.000,,,,,
2021-08,Undefined,370098,0.000,0.000,0.000,,,,,
2021-08,Undefined,414691,0.000,0.000,0.000,,,,,
2021-08,Undefined,414756,0.000,0.000,0.000,,,,,
2021-08,Undefined,417221,0.000,0.000,0.000,,,,,
2021-08,Undefined,425464,0.000,0.000,0.000,,,,,
2021-08,Undefined,562832,0.000,0.000,0.000,,,,,
2021-08,Undefined,577611,0.000,0.000,0.000,,,,,
2021-08,Undefined,582464,0.000,0.000,0.000,,,,,
2021-08,Undefined,591254,0.000,0.000,0.000,,,,,
2021-08,Undefined,595214,0.000,0.000,0.000,,,,,
2021-08,Undefined,599658,0.000,0.000,0.000,,,,,
2021-08,Undefined,603291,0.000,0.000,0.000,,,,,
2021-08,Undefined,603334,0.000,0.000,0.000,,,,,
2021-08,Undefined,707589,0.000,0.000,0.000,,,,,
2021-08,Undefined,731848,0.000,0.000,0.000,,,,,
2021-08,Undefined,761431,0.000,0.000,0.000,,,,,
2021-08,Undefined,888636,0.000,0.000,0.000,,,,,
2021-08,Undefined,1476515,0.000,0.000,0.000,,,,,
2021-08,Undefined,852,0.000,0.000,0.000,,,,,
2021-08,Undefined,901,0.000,0.000,0.000,,,,,
2021-08,Undefined,902,0.000,0.000,0.000,,,,,
2021-08,Undefined,1762,0.000,0.000,0.000,,,,,
2021-08,Undefined,17616,0.000,0.000,0.000,,,,,
2021-08,Undefined,22820,0.000,0.000,0.000,,,,,
2021-08,Undefined,100681,0.000,0.000,0.000,,,,,
2021-08,Undefined,111631,0.000,0.000,0.000,,,,,
2021-08,Undefined,118066,0.000,0.000,0.000,,,,,
2021-08,Undefined,118089,0.000,0.000,0.000,,,,,
2021-08,Undefined,123081,0.000,0.000,0.000,,,,,
2021-08,Undefined,129620,0.000,0.000,0.000,,,,,
2021-08,Undefined,130852,0.000,0.000,0.000,,,,,
2021-08,Undefined,136744,0.000,0.000,0.000,,,,,
2021-08,Undefined,146608,0.000,0.000,0.000,,,,,
2021-08,Undefined,149040,0.000,0.000,0.000,,,,,
2021-08,Undefined,231750,0.000,0.000,0.000,,,,,
2021-08,Undefined,345488,0.000,0.000,0.000,,,,,
2021-08,Undefined,345549,0.000,0.000,0.000,,,,,
2021-08,Undefined,368685,0.000,0.000,0.000,,,,,
2021-08,Undefined,377084,0.000,0.000,0.000,,,,,
2021-08,Undefined,394964,0.000,0.000,0.000,,,,,
2021-08,Undefined,591178,0.000,0.000,0.000,,,,,
2021-08,Undefined,593691,0.000,0.000,0.000,,,,,
2021-08,Undefined,605090,0.000,0.000,0.000,,,,,
2021-08,Undefined,666434,0.000,0.000,0.000,,,,,
2021-08,Undefined,707626,0.000,0.000,0.000,,,,,
2021-08,Undefined,724314,0.000,0.000,0.000,,,,,
2021-08,Undefined,762062,0.000,0.000,0.000,,,,,
2021-08,Undefined,886441,0.000,0.000,0.000,,,,,
2021-08,Undefined,1486571,0.000,0.000,0.000,,,,,
2021-08,Undefined,1535025,0.000,0.000,0.000,,,,,
2021-08,Undefined,1845324,0.000,0.000,0.000,,,,,
2021-08,Undefined,146994,0.000,0.000,0.000,,,,,
2021-08,Undefined,1261,0.000,0.000,0.000,,,,,
2021-08,Undefined,1363,0.000,0.000,0.000,,,,,
2021-08,Undefined,2143,0.000,0.000,0.000,,,,,
2021-08,Undefined,115089,0.000,0.000,0.000,,,,,
2021-08,Undefined,115444,0.000,0.000,0.000,,,,,
2021-08,Undefined,150467,0.000,0.000,0.000,,,,,
2021-08,Undefined,163321,0.000,0.000,0.000,,,,,
2021-08,Undefined,292892,0.000,0.000,0.000,,,,,
2021-08,Undefined,414787,0.000,0.000,0.000,,,,,
2021-08,Undefined,474842,0.000,0.000,0.000,,,,,
2021-08,Undefined,495346,0.000,0.000,0.000,,,,,
2021-08,Undefined,547449,0.000,0.000,0.000,,,,,
2021-08,Undefined,562841,0.000,0.000,0.000,,,,,
2021-08,Undefined,577610,0.000,0.000,0.000,,,,,
2021-08,Undefined,582188,0.000,0.000,0.000,,,,,
2021-08,Undefined,582205,0.000,0.000,0.000,,,,,
2021-08,Undefined,582219,0.000,0.000,0.000,,,,,
2021-08,Undefined,603289,0.000,0.000,0.000,,,,,
2021-08,Undefined,1653511,0.000,0.000,0.000,,,,,
2021-08,Undefined,1736249,0.000,0.000,0.000,,,,,
2021-08,Undefined,14435,0.000,0.000,0.000,,,,,
2021-08,Undefined,101064,0.000,0.000,0.000,,,,,
2021-08,Undefined,122305,0.000,0.000,0.000,,,,,
2021-08,Undefined,122511,0.000,0.000,0.000,,,,,
2021-08,Undefined,129626,0.000,0.000,0.000,,,,,
2021-08,Undefined,196253,0.000,0.000,0.000,,,,,
2021-08,Undefined,233123,0.000,0.000,0.000,,,,,
2021-08,Undefined,347678,0.000,0.000,0.000,,,,,
2021-08,Undefined,387397,0.000,0.000,0.000,,,,,
2021-08,Undefined,391862,0.000,0.000,0.000,,,,,
2021-08,Undefined,393226,0.000,0.000,0.000,,,,,
2021-08,Undefined,414715,0.000,0.000,0.000,,,,,
2021-08,Undefined,489103,0.000,0.000,0.000,,,,,
2021-08,Undefined,493836,0.000,0.000,0.000,,,,,
2021-08,Undefined,562853,0.000,0.000,0.000,,,,,
2021-08,Undefined,599689,0.000,0.000,0.000,,,,,
2021-08,Undefined,839792,0.000,0.000,0.000,,,,,
2021-08,Undefined,1635533,0.000,0.000,0.000,,,,,
2021-08,Undefined,1736253,0.000,0.000,0.000,,,,,
2021-08,Undefined,1736973,0.000,0.000,0.000,,,,,
2021-08,Undefined,243,0.000,0.000,0.000,,,,,
2021-08,Undefined,20999,0.000,0.000,0.000,,,,,
2021-08,Undefined,23091,0.000,0.000,0.000,,,,,
2021-08,Undefined,105498,0.000,0.000,0.000,,,,,
2021-08,Undefined,178596,0.000,0.000,0.000,,,,,
2021-08,Undefined,293140,0.000,0.000,0.000,,,,,
2021-08,Undefined,369377,0.000,0.000,0.000,,,,,
2021-08,Undefined,376277,0.000,0.000,0.000,,,,,
2021-08,Undefined,394869,0.000,0.000,0.000,,,,,
2021-08,Undefined,414688,0.000,0.000,0.000,,,,,
2021-08,Undefined,417412,0.000,0.000,0.000,,,,,
2021-08,Undefined,493889,0.000,0.000,0.000,,,,,
2021-08,Undefined,593173,0.000,0.000,0.000,,,,,
2021-08,Undefined,840183,0.000,0.000,0.000,,,,,
2021-08,Undefined,872112,0.000,0.000,0.000,,,,,
2021-08,Undefined,889997,0.000,0.000,0.000,,,,,
2021-08,Undefined,1653535,0.000,0.000,0.000,,,,,
2021-08,Undefined,844,0.000,0.000,0.000,,,,,
2021-08,Undefined,5949,0.000,0.000,0.000,,,,,
2021-08,Undefined,109401,0.000,0.000,0.000,,,,,
2021-08,Undefined,115072,0.000,0.000,0.000,,,,,
2021-08,Undefined,140767,0.000,0.000,0.000,,,,,
2021-08,Undefined,248107,0.000,0.000,0.000,,,,,
2021-08,Undefined,345469,0.000,0.000,0.000,,,,,
2021-08,Undefined,415511,0.000,0.000,0.000,,,,,
2021-08,Undefined,836638,0.000,0.000,0.000,,,,,
2021-08,Undefined,1293730,0.000,0.000,0.000,,,,,
2021-08,Undefined,1653529,0.000,0.000,0.000,,,,,
2021-08,Undefined,1737154,0.000,0.000,0.000,,,,,
2021-08,Undefined,345515,0.000,0.000,0.000,,,,,
2021-08,Undefined,1251,0.000,0.000,0.000,,,,,
2021-08,Undefined,1300,0.000,0.000,0.000,,,,,
2021-08,Undefined,22565,0.000,0.000,0.000,,,,,
2021-08,Undefined,134532,0.000,0.000,0.000,,,,,
2021-08,Undefined,146166,0.000,0.000,0.000,,,,,
2021-08,Undefined,160573,0.000,0.000,0.000,,,,,
2021-08,Undefined,163181,0.000,0.000,0.000,,,,,
2021-08,Undefined,163265,0.000,0.000,0.000,,,,,
2021-08,Undefined,172326,0.000,0.000,0.000,,,,,
2021-08,Undefined,341320,0.000,0.000,0.000,,,,,
2021-08,Undefined,414720,0.000,0.000,0.000,,,,,
2021-08,Undefined,493882,0.000,0.000,0.000,,,,,
2021-08,Undefined,576879,0.000,0.000,0.000,,,,,
2021-08,Undefined,581514,0.000,0.000,0.000,,,,,
2021-08,Undefined,591137,0.000,0.000,0.000,,,,,
2021-08,Undefined,591176,0.000,0.000,0.000,,,,,
2021-08,Undefined,591233,0.000,0.000,0.000,,,,,
2021-08,Undefined,730532,0.000,0.000,0.000,,,,,
2021-08,Undefined,836357,0.000,0.000,0.000,,,,,
2021-08,Undefined,836564,0.000,0.000,0.000,,,,,
2021-08,Undefined,1361174,0.000,0.000,0.000,,,,,
2021-08,Undefined,1736974,0.000,0.000,0.000,,,,,
2021-08,Undefined,245,0.000,0.000,0.000,,,,,
2021-08,Undefined,123117,0.000,0.000,0.000,,,,,
2021-08,Undefined,128551,0.000,0.000,0.000,,,,,
2021-08,Undefined,196347,0.000,0.000,0.000,,,,,
2021-08,Undefined,206594,0.000,0.000,0.000,,,,,
2021-08,Undefined,233556,0.000,0.000,0.000,,,,,
2021-08,Undefined,234499,0.000,0.000,0.000,,,,,
2021-08,Undefined,590939,0.000,0.000,0.000,,,,,
2021-08,Undefined,836361,0.000,0.000,0.000,,,,,
2021-08,Undefined,872089,0.000,0.000,0.000,,,,,
2021-08,Undefined,368683,0.000,0.000,0.000,,,,,
2021-08,Undefined,5950,0.000,0.000,0.000,,,,,
2021-08,Undefined,101194,0.000,0.000,0.000,,,,,
2021-08,Undefined,345496,0.000,0.000,0.000,,,,,
2021-08,Undefined,425652,0.000,0.000,0.000,,,,,
2021-08,Undefined,580117,0.000,0.000,0.000,,,,,
2021-08,Undefined,746931,0.000,0.000,0.000,,,,,
2021-08,Undefined,837382,0.000,0.000,0.000,,,,,
2021-08,Undefined,872071,0.000,0.000,0.000,,,,,
2021-08,Undefined,22582,0.000,0.000,0.000,,,,,
2021-08,Undefined,101182,0.000,0.000,0.000,,,,,
2021-08,Undefined,146200,0.000,0.000,0.000,,,,,
2021-08,Undefined,175582,0.000,0.000,0.000,,,,,
2021-08,Undefined,292895,0.000,0.000,0.000,,,,,
2021-08,Undefined,341292,0.000,0.000,0.000,,,,,
2021-08,Undefined,345500,0.000,0.000,0.000,,,,,
2021-08,Undefined,495194,0.000,0.000,0.000,,,,,
2021-08,Undefined,730534,0.000,0.000,0.000,,,,,
2021-08,Undefined,1748108,0.000,0.000,0.000,,,,,
2021-08,Undefined,889,0.000,0.000,0.000,,,,,
2021-08,Undefined,330284,0.000,0.000,0.000,,,,,
2021-08,Undefined,390772,0.000,0.000,0.000,,,,,
2021-08,Undefined,577970,0.000,0.000,0.000,,,,,
2021-08,Undefined,591219,0.000,0.000,0.000,,,,,
2021-08,Undefined,1719780,0.000,0.000,0.000,,,,,
2021-08,Undefined,1736280,0.000,0.000,0.000,,,,,
2021-08,Undefined,17330,0.000,0.000,0.000,,,,,
2021-08,Undefined,177531,0.000,0.000,0.000,,,,,
2021-08,Undefined,367301,0.000,0.000,0.000,,,,,
2021-08,Undefined,1653503,0.000,0.000,0.000,,,,,
2021-08,Undefined,164811,0.000,0.000,0.000,,,,,
2021-08,Undefined,590565,0.000,0.000,0.000,,,,,
2021-08,Undefined,836674,0.000,0.000,0.000,,,,,
2021-08,Undefined,888637,0.000,0.000,0.000,,,,,
2021-08,Undefined,136093,0.000,0.000,0.000,,,,,
2021-08,Undefined,196191,0.000,0.000,0.000,,,,,
2021-08,Undefined,495287,0.000,0.000,0.000,,,,,
2021-08,Undefined,892,0.000,0.000,0.000,,,,,
2021-08,Undefined,109386,0.000,0.000,0.000,,,,,
2021-08,Undefined,109399,0.000,0.000,0.000,,,,,
2021-08,Undefined,330923,0.000,0.000,0.000,,,,,
2021-08,Undefined,345458,0.000,0.000,0.000,,,,,
2021-08,Undefined,394012,0.000,0.000,0.000,,,,,
2021-08,Undefined,426529,0.000,0.000,0.000,,,,,
2021-08,Undefined,536202,0.000,0.000,0.000,,,,,
2021-08,Undefined,591248,0.000,0.000,0.000,,,,,
2021-08,Undefined,707553,0.000,0.000,0.000,,,,,
2021-08,Undefined,1703,0.000,0.000,0.000,,,,,
2021-08,Undefined,105500,0.000,0.000,0.000,,,,,
2021-08,Undefined,582176,0.000,0.000,0.000,,,,,
2021-08,Undefined,265191,0.000,0.000,0.000,,,,,
2021-08,Undefined,345522,0.000,0.000,0.000,,,,,
2021-08,Undefined,413963,0.000,0.000,0.000,,,,,
2021-08,Undefined,595199,0.000,0.000,0.000,,,,,
2021-08,Undefined,872090,0.000,0.000,0.000,,,,,
2021-08,Undefined,394011,0.000,0.000,0.000,,,,,
2021-08,Undefined,573984,0.000,0.000,0.000,,,,,
2021-08,Undefined,601282,0.000,0.000,0.000,,,,,
2021-08,Undefined,836365,0.000,0.000,0.000,,,,,
2021-08,Undefined,136745,0.000,0.000,0.000,,,,,
2021-08,Undefined,146556,0.000,0.000,0.000,,,,,
2021-08,Undefined,246596,0.000,0.000,0.000,,,,,
2021-08,Undefined,345959,0.000,0.000,0.000,,,,,
2021-08,Undefined,393201,0.000,0.000,0.000,,,,,
2021-08,Undefined,872070,0.000,0.000,0.000,,,,,
2021-08,Undefined,22156,0.000,0.000,0.000,,,,,
2021-08,Undefined,110723,0.000,0.000,0.000,,,,,
2021-08,Undefined,162991,0.000,0.000,0.000,,,,,
2021-08,Undefined,730533,0.000,0.000,0.000,,,,,
2021-08,Undefined,22624,0.000,0.000,0.000,,,,,
2021-08,Undefined,118022,0.000,0.000,0.000,,,,,
2021-08,Undefined,246597,0.000,0.000,0.000,,,,,
2021-08,Undefined,593689,0.000,0.000,0.000,,,,,
2021-08,Undefined,1845405,0.000,0.000,0.000,,,,,
2021-08,Undefined,591251,0.000,0.000,0.000,,,,,
2021-08,Undefined,17904,0.000,0.000,0.000,,,,,
2021-08,Undefined,1731513,0.000,0.000,0.000,,,,,
2021-08,Undefined,104093,0.000,0.000,0.000,,,,,
2021-08,Undefined,104106,0.000,0.000,0.000,,,,,
2021-08,Undefined,235815,0.000,0.000,0.000,,,,,
2021-08,Undefined,368674,0.000,0.000,0.000,,,,,
2021-08,Undefined,136779,0.000,0.000,0.000,,,,,
2021-08,Undefined,140855,0.000,0.000,0.000,,,,,
2021-08,Undefined,623449,0.000,0.000,0.000,,,,,
2021-08,Undefined,836366,0.000,0.000,0.000,,,,,
2021-08,Undefined,17641,0.000,0.000,0.000,,,,,
2021-08,Undefined,17662,0.000,0.000,0.000,,,,,
2021-08,Undefined,106413,0.000,0.000,0.000,,,,,
2021-08,Undefined,115178,0.000,0.000,0.000,,,,,
2021-08,Undefined,118086,0.000,0.000,0.000,,,,,
2021-08,Undefined,415251,0.000,0.000,0.000,,,,,
2021-08,Undefined,146548,0.000,0.000,0.000,,,,,
2021-08,Undefined,390088,0.000,0.000,0.000,,,,,
2021-08,Undefined,573888,0.000,0.000,0.000,,,,,
2021-08,Undefined,118088,0.000,0.000,0.000,,,,,
2021-08,Undefined,573266,0.000,0.000,0.000,,,,,
2021-08,Undefined,1748107,0.000,0.000,0.000,,,,,
2021-08,Undefined,369189,0.000,0.000,0.000,,,,,
2021-08,Undefined,353995,0.000,0.000,0.000,,,,,
2021-08,Undefined,582427,0.000,0.000,0.000,,,,,
2021-08,Undefined,237586,0.000,0.000,0.000,,,,,
2021-08,Undefined,558,0.000,0.000,0.000,,,,,
2021-08,Undefined,14165,0.000,0.000,0.000,,,,,
2021-08,Undefined,744872,0.000,0.000,0.000,,,,,
2021-08,Undefined,354171,0.000,0.000,0.000,,,,,
2021-08,Undefined,603184,0.000,0.000,0.000,,,,,
2021-08,Undefined,730531,0.000,0.000,0.000,,,,,
2021-08,Undefined,1653567,0.000,0.000,0.000,,,,,
2021-08,Undefined,22563,0.000,0.001,-0.001,,,,,
2021-08,Undefined,115141,0.000,0.001,-0.001,,,,,
2021-08,Undefined,292894,0.000,0.001,-0.001,,,,,
2021-08,Undefined,368883,0.000,0.001,-0.001,,,,,
2021-08,Undefined,493835,0.000,0.001,-0.001,,,,,
2021-08,Undefined,17903,0.000,0.001,-0.001,,,,,
2021-08,Undefined,345501,0.000,0.001,-0.001,,,,,
2021-08,Undefined,730536,0.000,0.001,-0.001,,,,,
2021-08,Undefined,17663,0.000,0.001,-0.001,,,,,
2021-08,Undefined,146712,0.000,0.001,-0.001,,,,,
