,aphiaid,latitude,longitude,parameter,parameter_value
39106,149151,51.48217627,2.45065633,WaterAbund (#/ml),0.01455571974
39107,149151,51.48217627,2.45065633,WaterAbund (#/ml),0.01455571974
39108,149023,51.2721488,2.9053197,WaterAbund (#/ml),0.06692382767
39109,149023,51.2721488,2.9053197,WaterAbund (#/ml),0.06692382767
39110,149023,51.2721488,2.9053197,WaterAbund (#/ml),0.06692382767
39111,109553,51.3106384,2.8523943,WaterAbund (#/ml),0.000644266726
39112,109553,51.3106384,2.8523943,WaterAbund (#/ml),0.000644266726
39113,109553,51.3106384,2.8523943,WaterAbund (#/ml),0.000644266726
39114,148899,51.2719935,2.90679733,WaterAbund (#/ml),0.225698648715
39115,148899,51.2719935,2.90679733,WaterAbund (#/ml),0.225698648715
39116,148899,51.2719935,2.90679733,WaterAbund (#/ml),0.225698648715
39117,148985,51.58803883,3.01696083,WaterAbund (#/ml),0.02162100326
39118,148985,51.58803883,3.01696083,WaterAbund (#/ml),0.02162100326
39119,148985,51.58803883,3.01696083,WaterAbund (#/ml),0.02162100326
39120,148899,51.85025813,3.75368117,WaterAbund (#/ml),0.088292457196
39121,148899,51.85025813,3.75368117,WaterAbund (#/ml),0.088292457196
39122,148899,51.85025813,3.75368117,WaterAbund (#/ml),0.088292457196
39123,148985,51.62718605,3.2483435,WaterAbund (#/ml),0.03020546354
39124,148985,51.62718605,3.2483435,WaterAbund (#/ml),0.03020546354
39125,148985,51.62718605,3.2483435,WaterAbund (#/ml),0.03020546354
39126,149322,51.2716657,2.9067035,WaterAbund (#/ml),0.02074074074
39127,149322,51.2716657,2.9067035,WaterAbund (#/ml),0.02074074074
39128,149322,51.2716657,2.9067035,WaterAbund (#/ml),0.02074074074
39129,148899,51.6848943,2.419407,WaterAbund (#/ml),0.042879962136
39130,148899,51.6848943,2.419407,WaterAbund (#/ml),0.042879962136
39131,148899,51.6848943,2.419407,WaterAbund (#/ml),0.042879962136
39132,149271,51.7994377,2.5562432,WaterAbund (#/ml),0.002964426877
39133,149271,51.7994377,2.5562432,WaterAbund (#/ml),0.002964426877
39134,149271,51.7994377,2.5562432,WaterAbund (#/ml),0.002964426877
39135,146203,51.4547073,2.3509425,WaterAbund (#/ml),0.01709186175
39136,146203,51.4547073,2.3509425,WaterAbund (#/ml),0.01709186175
39137,146203,51.4547073,2.3509425,WaterAbund (#/ml),0.01709186175
39138,162251,51.45634258,2.34995467,WaterAbund (#/ml),0.000918474458
39139,162251,51.45634258,2.34995467,WaterAbund (#/ml),0.000918474458
39140,162251,51.45634258,2.34995467,WaterAbund (#/ml),0.000918474458
39141,149069,50.8591154,0.7481635,WaterAbund (#/ml),0.184327278997
39142,149069,50.8591154,0.7481635,WaterAbund (#/ml),0.184327278997
39143,149069,50.8591154,0.7481635,WaterAbund (#/ml),0.184327278997
39144,591192,51.4821498,2.4509672,WaterAbund (#/ml),0.001096942273
39145,591192,51.4821498,2.4509672,WaterAbund (#/ml),0.001096942273
39146,591192,51.4821498,2.4509672,WaterAbund (#/ml),0.001096942273
39147,149619,51.26881147,2.90116583,WaterAbund (#/ml),0.006003572125
39148,149619,51.26881147,2.90116583,WaterAbund (#/ml),0.006003572125
39149,149619,51.26881147,2.90116583,WaterAbund (#/ml),0.006003572125
39150,149054,51.4710432,3.0562077,WaterAbund (#/ml),0.005398963284
39151,149054,51.4710432,3.0562077,WaterAbund (#/ml),0.005398963284
39152,149054,51.4710432,3.0562077,WaterAbund (#/ml),0.005398963284
39153,1322468,51.3766753,3.2179163,WaterAbund (#/ml),2.959117917
39154,1322468,51.3766753,3.2179163,WaterAbund (#/ml),2.959117917
39155,1322468,51.3766753,3.2179163,WaterAbund (#/ml),2.959117917
39156,149120,51.4710432,3.0562077,WaterAbund (#/ml),0.005398963284
39157,149120,51.4710432,3.0562077,WaterAbund (#/ml),0.005398963284
39158,149120,51.4710432,3.0562077,WaterAbund (#/ml),0.005398963284
39159,1322468,51.4710432,3.0562077,WaterAbund (#/ml),0.9070258317
39160,1322468,51.4710432,3.0562077,WaterAbund (#/ml),0.9070258317
39161,1322468,51.4710432,3.0562077,WaterAbund (#/ml),0.9070258317
39162,162969,51.3358656,2.50442417,WaterAbund (#/ml),0.01720812936
39163,162969,51.3358656,2.50442417,WaterAbund (#/ml),0.01720812936
39164,162969,51.3358656,2.50442417,WaterAbund (#/ml),0.01720812936
39165,157440,51.4361901,3.49672967,WaterAbund (#/ml),0.001834244217
39166,157440,51.4361901,3.49672967,WaterAbund (#/ml),0.001834244217
39167,157440,51.4361901,3.49672967,WaterAbund (#/ml),0.001834244217
39168,494057,51.43330738,2.80766433,WaterAbund (#/ml),0.008547895903
39169,494057,51.43330738,2.80766433,WaterAbund (#/ml),0.008547895903
39170,494057,51.43330738,2.80766433,WaterAbund (#/ml),0.008547895903
39171,447730,51.44075392,3.13938683,WaterAbund (#/ml),0.6393721457
39172,447730,51.44075392,3.13938683,WaterAbund (#/ml),0.6393721457
39173,447730,51.44075392,3.13938683,WaterAbund (#/ml),0.6393721457
39174,149170,51.37676013,3.21469767,WaterAbund (#/ml),0.01515998223
39175,149170,51.37676013,3.21469767,WaterAbund (#/ml),0.01515998223
39176,149170,51.37676013,3.21469767,WaterAbund (#/ml),0.01515998223
39177,494057,51.38813285,3.002719,WaterAbund (#/ml),0.001622584262
39178,494057,51.38813285,3.002719,WaterAbund (#/ml),0.001622584262
39179,494057,51.38813285,3.002719,WaterAbund (#/ml),0.001622584262
39180,148899,51.59080387,3.01307833,WaterAbund (#/ml),0.028805895162
39181,148899,51.59080387,3.01307833,WaterAbund (#/ml),0.028805895162
39182,148899,51.59080387,3.01307833,WaterAbund (#/ml),0.028805895162
39183,1322468,51.27837633,2.6121995,WaterAbund (#/ml),0.001656909312
39184,1322468,51.27837633,2.6121995,WaterAbund (#/ml),0.001656909312
39185,1322468,51.27837633,2.6121995,WaterAbund (#/ml),0.001656909312
39186,148947,51.47120647,3.05593383,WaterAbund (#/ml),0.001413831483
39187,148947,51.47120647,3.05593383,WaterAbund (#/ml),0.001413831483
39188,148947,51.47120647,3.05593383,WaterAbund (#/ml),0.001413831483
39189,149130,51.44140538,3.13808633,WaterAbund (#/ml),0.01925976835
39190,149130,51.44140538,3.13808633,WaterAbund (#/ml),0.01925976835
39191,149130,51.44140538,3.13808633,WaterAbund (#/ml),0.01925976835
39192,136791,51.44075392,3.13938683,WaterAbund (#/ml),0.002946415418
39193,136791,51.44075392,3.13938683,WaterAbund (#/ml),0.002946415418
39194,136791,51.44075392,3.13938683,WaterAbund (#/ml),0.002946415418
39195,1066,51.54832185,0.99165567,WaterAbund (#/ml),0.01139432335
39196,1066,51.54832185,0.99165567,WaterAbund (#/ml),0.01139432335
39197,1066,51.54832185,0.99165567,WaterAbund (#/ml),0.01139432335
39198,148971,51.30836343,2.8500215,WaterAbund (#/ml),0.8396562811
39199,148971,51.30836343,2.8500215,WaterAbund (#/ml),0.8396562811
39200,148971,51.30836343,2.8500215,WaterAbund (#/ml),0.8396562811
39201,146203,51.436851,2.808603,WaterAbund (#/ml),0.000554213443
39202,146203,51.436851,2.808603,WaterAbund (#/ml),0.000554213443
39203,146203,51.436851,2.808603,WaterAbund (#/ml),0.000554213443
39204,494057,51.37623697,3.221669,WaterAbund (#/ml),0.000591899433
39205,494057,51.37623697,3.221669,WaterAbund (#/ml),0.000591899433
39206,494057,51.37623697,3.221669,WaterAbund (#/ml),0.000591899433
39207,1322468,51.47042943,3.05445417,WaterAbund (#/ml),0.003003617994
39208,1322468,51.47042943,3.05445417,WaterAbund (#/ml),0.003003617994
39209,1322468,51.47042943,3.05445417,WaterAbund (#/ml),0.003003617994
39210,162969,51.26961233,2.8983535,WaterAbund (#/ml),0.1500984634
39211,162969,51.26961233,2.8983535,WaterAbund (#/ml),0.1500984634
39212,162969,51.26961233,2.8983535,WaterAbund (#/ml),0.1500984634
39213,149149,51.18382103,2.6955005,WaterAbund (#/ml),0.002134859046
39214,149149,51.18382103,2.6955005,WaterAbund (#/ml),0.002134859046
39215,149149,51.18382103,2.6955005,WaterAbund (#/ml),0.002134859046
39216,148992,51.33467483,2.496901,WaterAbund (#/ml),0.02690022897
39217,148992,51.33467483,2.496901,WaterAbund (#/ml),0.02690022897
39218,148992,51.33467483,2.496901,WaterAbund (#/ml),0.02690022897
39219,149069,51.4687047,3.0539068,WaterAbund (#/ml),0.23133491622
39220,149069,51.4687047,3.0539068,WaterAbund (#/ml),0.23133491622
39221,149069,51.4687047,3.0539068,WaterAbund (#/ml),0.23133491622
39222,148971,51.30677437,2.84687733,WaterAbund (#/ml),2.422187759
39223,148971,51.30677437,2.84687733,WaterAbund (#/ml),2.422187759
39224,148971,51.30677437,2.84687733,WaterAbund (#/ml),2.422187759
39225,149069,51.43896535,3.13769917,WaterAbund (#/ml),0.40051447909
39226,149069,51.43896535,3.13769917,WaterAbund (#/ml),0.40051447909
39227,149069,51.43896535,3.13769917,WaterAbund (#/ml),0.40051447909
39228,149069,51.32986163,2.49807483,WaterAbund (#/ml),78.13705484
39229,149069,51.32986163,2.49807483,WaterAbund (#/ml),78.13705484
39230,149069,51.32986163,2.49807483,WaterAbund (#/ml),78.13705484
39231,591199,51.37672248,3.22204117,WaterAbund (#/ml),0.3292757774
39232,591199,51.37672248,3.22204117,WaterAbund (#/ml),0.3292757774
39233,591199,51.37672248,3.22204117,WaterAbund (#/ml),0.3292757774
39234,840626,51.43309657,2.80855067,WaterAbund (#/ml),0.1873113915
39235,840626,51.43309657,2.80855067,WaterAbund (#/ml),0.1873113915
39236,840626,51.43309657,2.80855067,WaterAbund (#/ml),0.1873113915
39237,447730,51.44049223,3.13975733,WaterAbund (#/ml),0.06573774101
39238,447730,51.44049223,3.13975733,WaterAbund (#/ml),0.06573774101
39239,447730,51.44049223,3.13975733,WaterAbund (#/ml),0.06573774101
39240,149151,51.37646975,3.22048683,WaterAbund (#/ml),1.242154567
39241,149151,51.37646975,3.22048683,WaterAbund (#/ml),1.242154567
39242,149151,51.37646975,3.22048683,WaterAbund (#/ml),1.242154567
39243,148899,51.5680495,2.25627017,WaterAbund (#/ml),0.021579430671
39244,148899,51.5680495,2.25627017,WaterAbund (#/ml),0.021579430671
39245,148899,51.5680495,2.25627017,WaterAbund (#/ml),0.021579430671
39246,109393,51.33290898,2.50202683,WaterAbund (#/ml),0.01216389245
39247,109393,51.33290898,2.50202683,WaterAbund (#/ml),0.01216389245
39248,109393,51.33290898,2.50202683,WaterAbund (#/ml),0.01216389245
39249,148899,51.43084223,3.49802933,WaterAbund (#/ml),2.7579729326
39250,148899,51.43084223,3.49802933,WaterAbund (#/ml),2.7579729326
39251,148899,51.43084223,3.49802933,WaterAbund (#/ml),2.7579729326
39252,732976,51.44252273,3.13942133,WaterAbund (#/ml),0.002348044186
39253,732976,51.44252273,3.13942133,WaterAbund (#/ml),0.002348044186
39254,732976,51.44252273,3.13942133,WaterAbund (#/ml),0.002348044186
39255,51,51.27025663,2.90394817,WaterAbund (#/ml),0.004013460529
39256,51,51.27025663,2.90394817,WaterAbund (#/ml),0.004013460529
39257,51,51.27025663,2.90394817,WaterAbund (#/ml),0.004013460529
39258,149118,51.18370623,2.70342283,WaterAbund (#/ml),0.09819670294
39259,149118,51.18370623,2.70342283,WaterAbund (#/ml),0.09819670294
39260,149118,51.18370623,2.70342283,WaterAbund (#/ml),0.09819670294
39261,148969,51.4547073,2.3509425,WaterAbund (#/ml),0.01709186175
39262,148969,51.4547073,2.3509425,WaterAbund (#/ml),0.01709186175
39263,148969,51.4547073,2.3509425,WaterAbund (#/ml),0.01709186175
39264,11,51.43934107,2.81323533,WaterAbund (#/ml),0.003915871039
39265,11,51.43934107,2.81323533,WaterAbund (#/ml),0.003915871039
39266,11,51.43934107,2.81323533,WaterAbund (#/ml),0.003915871039
39267,149023,51.68419365,2.4157185,WaterAbund (#/ml),0.001547013923
39268,149023,51.68419365,2.4157185,WaterAbund (#/ml),0.001547013923
39269,149023,51.68419365,2.4157185,WaterAbund (#/ml),0.001547013923
39270,149054,51.89827978,3.25911383,WaterAbund (#/ml),0.0126420269
39271,149054,51.89827978,3.25911383,WaterAbund (#/ml),0.0126420269
39272,149054,51.89827978,3.25911383,WaterAbund (#/ml),0.0126420269
39273,1080,51.74705345,2.69936567,WaterAbund (#/ml),0.00110438599
39274,1080,51.74705345,2.69936567,WaterAbund (#/ml),0.00110438599
39275,1080,51.74705345,2.69936567,WaterAbund (#/ml),0.00110438599
39276,149322,51.30378057,2.84441017,WaterAbund (#/ml),0.002074618236
39277,149322,51.30378057,2.84441017,WaterAbund (#/ml),0.002074618236
39278,149322,51.30378057,2.84441017,WaterAbund (#/ml),0.002074618236
39279,149280,51.27032915,2.90790367,WaterAbund (#/ml),0.01704370252
39280,149280,51.27032915,2.90790367,WaterAbund (#/ml),0.01704370252
39281,149280,51.27032915,2.90790367,WaterAbund (#/ml),0.01704370252
39282,149170,51.43531707,2.80954317,WaterAbund (#/ml),0.00204238815
39283,149170,51.43531707,2.80954317,WaterAbund (#/ml),0.00204238815
39284,149170,51.43531707,2.80954317,WaterAbund (#/ml),0.00204238815
39285,840626,51.47149565,3.05758017,WaterAbund (#/ml),0.04059747223
39286,840626,51.47149565,3.05758017,WaterAbund (#/ml),0.04059747223
39287,840626,51.47149565,3.05758017,WaterAbund (#/ml),0.04059747223
39288,148947,51.3342367,2.505136,WaterAbund (#/ml),0.000908233911
39289,148947,51.3342367,2.505136,WaterAbund (#/ml),0.000908233911
39290,148947,51.3342367,2.505136,WaterAbund (#/ml),0.000908233911
39291,148904,51.43314333,2.80637667,WaterAbund (#/ml),0.007094389711
39292,148904,51.43314333,2.80637667,WaterAbund (#/ml),0.007094389711
39293,148904,51.43314333,2.80637667,WaterAbund (#/ml),0.007094389711
39294,172431,51.26791458,2.89978283,WaterAbund (#/ml),0.1585414189
39295,172431,51.26791458,2.89978283,WaterAbund (#/ml),0.1585414189
39296,172431,51.26791458,2.89978283,WaterAbund (#/ml),0.1585414189
39297,109393,51.33374793,2.49692567,WaterAbund (#/ml),0.01873408646
39298,109393,51.33374793,2.49692567,WaterAbund (#/ml),0.01873408646
39299,109393,51.33374793,2.49692567,WaterAbund (#/ml),0.01873408646
39300,149054,51.43382908,2.807637,WaterAbund (#/ml),0.02210523011
39301,149054,51.43382908,2.807637,WaterAbund (#/ml),0.02210523011
39302,149054,51.43382908,2.807637,WaterAbund (#/ml),0.02210523011
39303,162681,51.58578767,3.01156967,WaterAbund (#/ml),0.006486901883
39304,162681,51.58578767,3.01156967,WaterAbund (#/ml),0.006486901883
39305,162681,51.58578767,3.01156967,WaterAbund (#/ml),0.006486901883
39306,840626,51.38017677,3.22253,WaterAbund (#/ml),0.1536729434
39307,840626,51.38017677,3.22253,WaterAbund (#/ml),0.1536729434
39308,840626,51.38017677,3.22253,WaterAbund (#/ml),0.1536729434
39309,1322468,51.33379958,2.50410667,WaterAbund (#/ml),0.0239110594
39310,1322468,51.33379958,2.50410667,WaterAbund (#/ml),0.0239110594
39311,1322468,51.33379958,2.50410667,WaterAbund (#/ml),0.0239110594
39312,149151,51.4413911,3.13918367,WaterAbund (#/ml),0.2828612752
39313,149151,51.4413911,3.13918367,WaterAbund (#/ml),0.2828612752
39314,149151,51.4413911,3.13918367,WaterAbund (#/ml),0.2828612752
39315,149054,51.37672827,3.2237095,WaterAbund (#/ml),0.0117396571
39316,149054,51.37672827,3.2237095,WaterAbund (#/ml),0.0117396571
39317,149054,51.37672827,3.2237095,WaterAbund (#/ml),0.0117396571
39318,148899,51.4526922,2.3490927,WaterAbund (#/ml),0.001553938006
39319,148899,51.4526922,2.3490927,WaterAbund (#/ml),0.001553938006
39320,148899,51.4526922,2.3490927,WaterAbund (#/ml),0.001553938006
39321,148899,51.185708,2.7048782,WaterAbund (#/ml),0.345846593496
39322,148899,51.185708,2.7048782,WaterAbund (#/ml),0.345846593496
39323,148899,51.185708,2.7048782,WaterAbund (#/ml),0.345846593496
39324,149328,51.184117,2.6993603,WaterAbund (#/ml),0.001721273525
39325,149328,51.184117,2.6993603,WaterAbund (#/ml),0.001721273525
39326,149328,51.184117,2.6993603,WaterAbund (#/ml),0.001721273525
39327,591192,51.18477233,2.70038467,WaterAbund (#/ml),1.15437574
39328,591192,51.18477233,2.70038467,WaterAbund (#/ml),1.15437574
39329,591192,51.18477233,2.70038467,WaterAbund (#/ml),1.15437574
39330,148948,51.44243997,3.14059617,WaterAbund (#/ml),0.001530641714
39331,148948,51.44243997,3.14059617,WaterAbund (#/ml),0.001530641714
39332,148948,51.44243997,3.14059617,WaterAbund (#/ml),0.001530641714
39333,1322468,51.37551867,3.22518283,WaterAbund (#/ml),0.01633106157
39334,1322468,51.37551867,3.22518283,WaterAbund (#/ml),0.01633106157
39335,1322468,51.37551867,3.22518283,WaterAbund (#/ml),0.01633106157
39336,149069,51.3078386,2.84930517,WaterAbund (#/ml),0.05142875441
39337,149069,51.3078386,2.84930517,WaterAbund (#/ml),0.05142875441
39338,149069,51.3078386,2.84930517,WaterAbund (#/ml),0.05142875441
39339,591192,51.18423075,2.69918633,WaterAbund (#/ml),0.01103402518
39340,591192,51.18423075,2.69918633,WaterAbund (#/ml),0.01103402518
39341,591192,51.18423075,2.69918633,WaterAbund (#/ml),0.01103402518
39342,148948,51.47149565,3.05758017,WaterAbund (#/ml),0.004595940253
39343,148948,51.47149565,3.05758017,WaterAbund (#/ml),0.004595940253
39344,148948,51.47149565,3.05758017,WaterAbund (#/ml),0.004595940253
39345,149123,51.18574672,2.70304733,WaterAbund (#/ml),0.002194171467
39346,149123,51.18574672,2.70304733,WaterAbund (#/ml),0.002194171467
39347,149123,51.18574672,2.70304733,WaterAbund (#/ml),0.002194171467
39348,148971,51.27083287,2.9052605,WaterAbund (#/ml),0.017936683507
39349,148971,51.27083287,2.9052605,WaterAbund (#/ml),0.017936683507
39350,148971,51.27083287,2.9052605,WaterAbund (#/ml),0.017936683507
39351,149132,51.37635993,3.22136117,WaterAbund (#/ml),0.02072837811
39352,149132,51.37635993,3.22136117,WaterAbund (#/ml),0.02072837811
39353,149132,51.37635993,3.22136117,WaterAbund (#/ml),0.02072837811
39354,162681,51.27837633,2.6121995,WaterAbund (#/ml),0.000828454656
39355,162681,51.27837633,2.6121995,WaterAbund (#/ml),0.000828454656
39356,162681,51.27837633,2.6121995,WaterAbund (#/ml),0.000828454656
39357,1080,51.43330738,2.80766433,WaterAbund (#/ml),0.004273947951
39358,1080,51.43330738,2.80766433,WaterAbund (#/ml),0.004273947951
39359,1080,51.43330738,2.80766433,WaterAbund (#/ml),0.004273947951
39360,109553,51.43444208,2.81085367,WaterAbund (#/ml),0.01056884732
39361,109553,51.43444208,2.81085367,WaterAbund (#/ml),0.01056884732
39362,109553,51.43444208,2.81085367,WaterAbund (#/ml),0.01056884732
39363,148985,51.30840017,2.85018867,WaterAbund (#/ml),0.001195495544
39364,148985,51.30840017,2.85018867,WaterAbund (#/ml),0.001195495544
39365,148985,51.30840017,2.85018867,WaterAbund (#/ml),0.001195495544
39366,149132,51.30840017,2.85018867,WaterAbund (#/ml),0.001195495544
39367,149132,51.30840017,2.85018867,WaterAbund (#/ml),0.001195495544
39368,149132,51.30840017,2.85018867,WaterAbund (#/ml),0.001195495544
39369,149151,51.5681253,2.2558563,WaterAbund (#/ml),0.1244464013
39370,149151,51.5681253,2.2558563,WaterAbund (#/ml),0.1244464013
39371,149151,51.5681253,2.2558563,WaterAbund (#/ml),0.1244464013
39372,1080,51.5862188,3.0069832,WaterAbund (#/ml),0.001639639935
39373,1080,51.5862188,3.0069832,WaterAbund (#/ml),0.001639639935
39374,1080,51.5862188,3.0069832,WaterAbund (#/ml),0.001639639935
39375,447730,51.58137423,2.79062317,WaterAbund (#/ml),0.004093264525
39376,447730,51.58137423,2.79062317,WaterAbund (#/ml),0.004093264525
39377,447730,51.58137423,2.79062317,WaterAbund (#/ml),0.004093264525
39378,162969,51.63153093,3.24959017,WaterAbund (#/ml),0.003201946784
39379,162969,51.63153093,3.24959017,WaterAbund (#/ml),0.003201946784
39380,162969,51.63153093,3.24959017,WaterAbund (#/ml),0.003201946784
39381,148899,51.184919,2.6989043,WaterAbund (#/ml),0.75814393009
39382,148899,51.184919,2.6989043,WaterAbund (#/ml),0.75814393009
39383,148899,51.184919,2.6989043,WaterAbund (#/ml),0.75814393009
39384,148985,51.2703843,2.904134,WaterAbund (#/ml),0.58445675848
39385,148985,51.2703843,2.904134,WaterAbund (#/ml),0.58445675848
39386,148985,51.2703843,2.904134,WaterAbund (#/ml),0.58445675848
39387,840626,51.43527642,2.80848333,WaterAbund (#/ml),0.1868001665
39388,840626,51.43527642,2.80848333,WaterAbund (#/ml),0.1868001665
39389,840626,51.43527642,2.80848333,WaterAbund (#/ml),0.1868001665
39390,149132,51.43276108,2.80777683,WaterAbund (#/ml),0.00530551002
39391,149132,51.43276108,2.80777683,WaterAbund (#/ml),0.00530551002
39392,149132,51.43276108,2.80777683,WaterAbund (#/ml),0.00530551002
39393,162969,51.7977423,2.5514575,WaterAbund (#/ml),0.001027037669
39394,162969,51.7977423,2.5514575,WaterAbund (#/ml),0.001027037669
39395,162969,51.7977423,2.5514575,WaterAbund (#/ml),0.001027037669
39396,1080,50.4056762,1.2682235,WaterAbund (#/ml),0.000987518415
39397,1080,50.4056762,1.2682235,WaterAbund (#/ml),0.000987518415
39398,1080,50.4056762,1.2682235,WaterAbund (#/ml),0.000987518415
39399,149630,51.33203425,2.49291517,WaterAbund (#/ml),0.2401677972
39400,149630,51.33203425,2.49291517,WaterAbund (#/ml),0.2401677972
39401,149630,51.33203425,2.49291517,WaterAbund (#/ml),0.2401677972
39402,149132,51.43522813,2.8121795,WaterAbund (#/ml),0.002801180231
39403,149132,51.43522813,2.8121795,WaterAbund (#/ml),0.002801180231
39404,149132,51.43522813,2.8121795,WaterAbund (#/ml),0.002801180231
39405,149271,51.30836032,2.85080467,WaterAbund (#/ml),0.02263126132
39406,149271,51.30836032,2.85080467,WaterAbund (#/ml),0.02263126132
39407,149271,51.30836032,2.85080467,WaterAbund (#/ml),0.02263126132
39408,163780,51.37672635,3.220521,WaterAbund (#/ml),0.03150201613
39409,163780,51.37672635,3.220521,WaterAbund (#/ml),0.03150201613
39410,163780,51.37672635,3.220521,WaterAbund (#/ml),0.03150201613
39411,840626,51.27984335,2.60877617,WaterAbund (#/ml),0.1152768512
39412,840626,51.27984335,2.60877617,WaterAbund (#/ml),0.1152768512
39413,840626,51.27984335,2.60877617,WaterAbund (#/ml),0.1152768512
39414,149023,51.47168782,3.05768967,WaterAbund (#/ml),0.01120364492
39415,149023,51.47168782,3.05768967,WaterAbund (#/ml),0.01120364492
39416,149023,51.47168782,3.05768967,WaterAbund (#/ml),0.01120364492
39417,149149,51.74965,2.6990227,WaterAbund (#/ml),0.009270855358
39418,149149,51.74965,2.6990227,WaterAbund (#/ml),0.009270855358
39419,149149,51.74965,2.6990227,WaterAbund (#/ml),0.009270855358
39420,149037,51.1961031,2.7483095,WaterAbund (#/ml),0.007954022989
39421,149037,51.1961031,2.7483095,WaterAbund (#/ml),0.007954022989
39422,149037,51.1961031,2.7483095,WaterAbund (#/ml),0.007954022989
39423,447730,51.43333415,2.806565,WaterAbund (#/ml),0.222019416
39424,447730,51.43333415,2.806565,WaterAbund (#/ml),0.222019416
39425,447730,51.43333415,2.806565,WaterAbund (#/ml),0.222019416
39426,840626,51.47119042,3.05894017,WaterAbund (#/ml),0.05071991974
39427,840626,51.47119042,3.05894017,WaterAbund (#/ml),0.05071991974
39428,840626,51.47119042,3.05894017,WaterAbund (#/ml),0.05071991974
39429,148947,51.5881442,3.0126337,WaterAbund (#/ml),0.003833426166
39430,148947,51.5881442,3.0126337,WaterAbund (#/ml),0.003833426166
39431,148947,51.5881442,3.0126337,WaterAbund (#/ml),0.003833426166
39432,149322,51.47257302,3.058925,WaterAbund (#/ml),0.000409897312
39433,149322,51.47257302,3.058925,WaterAbund (#/ml),0.000409897312
39434,149322,51.47257302,3.058925,WaterAbund (#/ml),0.000409897312
39435,149054,51.85747745,3.49716483,WaterAbund (#/ml),0.001067378252
39436,149054,51.85747745,3.49716483,WaterAbund (#/ml),0.001067378252
39437,149054,51.85747745,3.49716483,WaterAbund (#/ml),0.001067378252
39438,591199,51.26929248,2.90406717,WaterAbund (#/ml),0.2502694799
39439,591199,51.26929248,2.90406717,WaterAbund (#/ml),0.2502694799
39440,591199,51.26929248,2.90406717,WaterAbund (#/ml),0.2502694799
39441,115088,51.58790632,3.014223,WaterAbund (#/ml),0.04618418753
39442,115088,51.58790632,3.014223,WaterAbund (#/ml),0.04618418753
39443,115088,51.58790632,3.014223,WaterAbund (#/ml),0.04618418753
39444,109462,51.18457223,2.6966555,WaterAbund (#/ml),0.00144269973
39445,109462,51.18457223,2.6966555,WaterAbund (#/ml),0.00144269973
39446,109462,51.18457223,2.6966555,WaterAbund (#/ml),0.00144269973
39447,148947,51.27185248,2.90549317,WaterAbund (#/ml),0.00854978355
39448,148947,51.27185248,2.90549317,WaterAbund (#/ml),0.00854978355
39449,148947,51.27185248,2.90549317,WaterAbund (#/ml),0.00854978355
39450,149322,51.38017677,3.22253,WaterAbund (#/ml),0.1536729434
39451,149322,51.38017677,3.22253,WaterAbund (#/ml),0.1536729434
39452,149322,51.38017677,3.22253,WaterAbund (#/ml),0.1536729434
39453,146203,51.4409373,3.13932767,WaterAbund (#/ml),0.000818954384
39454,146203,51.4409373,3.13932767,WaterAbund (#/ml),0.000818954384
39455,146203,51.4409373,3.13932767,WaterAbund (#/ml),0.000818954384
39456,148953,51.579777,2.7885992,WaterAbund (#/ml),0.002494331066
39457,148953,51.579777,2.7885992,WaterAbund (#/ml),0.002494331066
39458,148953,51.579777,2.7885992,WaterAbund (#/ml),0.002494331066
39459,162969,51.7981051,2.554475,WaterAbund (#/ml),0.000721260871
39460,162969,51.7981051,2.554475,WaterAbund (#/ml),0.000721260871
39461,162969,51.7981051,2.554475,WaterAbund (#/ml),0.000721260871
39462,148899,51.0555463,1.1915827,WaterAbund (#/ml),0.062940066381
39463,148899,51.0555463,1.1915827,WaterAbund (#/ml),0.062940066381
39464,148899,51.0555463,1.1915827,WaterAbund (#/ml),0.062940066381
39465,148899,51.4774347,2.44656,WaterAbund (#/ml),0.005965901189
39466,148899,51.4774347,2.44656,WaterAbund (#/ml),0.005965901189
39467,148899,51.4774347,2.44656,WaterAbund (#/ml),0.005965901189
39468,157440,51.5836152,2.7924557,WaterAbund (#/ml),0.000230862329
39469,157440,51.5836152,2.7924557,WaterAbund (#/ml),0.000230862329
39470,157440,51.5836152,2.7924557,WaterAbund (#/ml),0.000230862329
39471,148985,51.37807275,3.2165315,WaterAbund (#/ml),0.3735245779
39472,148985,51.37807275,3.2165315,WaterAbund (#/ml),0.3735245779
39473,148985,51.37807275,3.2165315,WaterAbund (#/ml),0.3735245779
39474,149151,51.567742,2.2561983,WaterAbund (#/ml),0.3690265055
39475,149151,51.567742,2.2561983,WaterAbund (#/ml),0.3690265055
39476,149151,51.567742,2.2561983,WaterAbund (#/ml),0.3690265055
39477,148971,51.4343101,2.8066197,WaterAbund (#/ml),0.0130360854
39478,148971,51.4343101,2.8066197,WaterAbund (#/ml),0.0130360854
39479,148971,51.4343101,2.8066197,WaterAbund (#/ml),0.0130360854
39480,11,51.95512,3.8969778,WaterAbund (#/ml),0.06976664261
39481,11,51.95512,3.8969778,WaterAbund (#/ml),0.06976664261
39482,11,51.95512,3.8969778,WaterAbund (#/ml),0.06976664261
39483,149023,51.3878652,2.7499722,WaterAbund (#/ml),0.003779484272
39484,149023,51.3878652,2.7499722,WaterAbund (#/ml),0.003779484272
